PC21	AC172	-Pratapgarh (ST)
PC22	AC103	-Beawar
PC22	AC111	-Merta (SC)
PC22	AC112	-Degana
PC22	AC116	-jaitaran
PC22	AC173	-Bhim
PC22	AC174	-Kumbalgarh
PC22	AC175	-Rajsamand
PC22	AC176	-Nathdwara
PC23	AC177	-Asind
PC23	AC178	-Mandal
PC23	AC179	-Sahara
PC23	AC180	-Bhilwara
PC23	AC181	-Shahpura (SC)
PC23	AC182	-Jahazpur
PC23	AC183	-Mandalgarh
PC23	AC184	-Hindoli
PC24	AC185	-Keshoraipatan (SC)
PC24	AC186	-Bundi
PC24	AC187	-Pipalda
PC24	AC188	-Sangod
PC24	AC189	-Kota North
PC24	AC190	-Kota South
PC24	AC191	-Ladpura
PC24	AC192	-Ramgarh Mandi
PC25	AC193	-Anta
PC25	AC194	-Kishanganj (ST)
PC25	AC195	-Baran-Atru
PC25	AC196	-Chhabra
PC25	AC197	-Dag (SC)
PC25	AC198	-Jhalrapatan
PC25	AC199	-Khanpur
PC25	AC200	-Manohar Thana
