S11	Kerala	1	MANJESHWAR - 1	14	Govindapai Memorial Govt.College Manjeswar   (Western  Building Southern  Side)	74.89530348	12.7256836
S11	Kerala	1	MANJESHWAR - 1	140	Aided Juniour Basic School, Puthige    (Northern  Building)	75.01057606	12.6232978
S11	Kerala	1	MANJESHWAR - 1	141	Aided Juniour Basic School, Puthige   (Sothern  Building Middle portion)	75.01065932	12.62319958
S11	Kerala	1	MANJESHWAR - 1	142	Govt. Juniour Basic School Mugu   (Northern  Side)	75.02837528	12.62131435
S11	Kerala	1	MANJESHWAR - 1	143	Govt. Juniour Basic School Mugu     (Southern  Side)	75.02839069	12.62115423
S11	Kerala	1	MANJESHWAR - 1	144	Govt. Senior Basic School Soorambayal      (Eastern  Side Building)	74.98964481	12.59624146
S11	Kerala	1	MANJESHWAR - 1	145	Govt. Senior Basic School Soorambayal   (Western  Side Building)	74.98960292	12.59635645
S11	Kerala	1	MANJESHWAR - 1	146	Govt. L P School Kannur	74.98151382	12.57316889
S11	Kerala	1	MANJESHWAR - 1	147	Sree Durga Parameshwari A L P School Saya	75.09032604	12.68660365
S11	Kerala	1	MANJESHWAR - 1	148	Community Hall Chavarkad (Enmakaje Grama Panchayath)	75.10753589	12.6896485
S11	Kerala	1	MANJESHWAR - 1	149	Vagdevi A L P School Nalka (Eastern  Side)	75.10783837	12.66531052
S11	Kerala	1	MANJESHWAR - 1	15	Govt.  Lower Primary School Badaje  (Eastern  Side)	74.90485779	12.72927024
S11	Kerala	1	MANJESHWAR - 1	150	Sree Sathyanarayana High School Perla (Western  Side Building)	75.10750369	12.64451722
S11	Kerala	1	MANJESHWAR - 1	151	Sree Sathyanarayana High School Perla   (New Building)	75.10710779	12.64483229
S11	Kerala	1	MANJESHWAR - 1	152	Sree Sathyanarayana High School Perla (North Side Building)	75.10740727	12.64451939
S11	Kerala	1	MANJESHWAR - 1	153	Sree Sathyanarayana A L P School Perla (Southern side of North Side Building)	75.10732096	12.64524953
S11	Kerala	1	MANJESHWAR - 1	154	Sree Sathyanarayana A L P School Perla (Nort Side Building)	75.10733975	12.64538972
S11	Kerala	1	MANJESHWAR - 1	155	Sree Sharadamba High School Sheni, Old Building    (South West Portion)	75.05785318	12.64782946
